,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
141622,84429.0,-4.1697641170603905,-3.5180282487942702,0.38259161555348503,-0.24582281330096803,2.22276299338786,-2.4893777687328904,-0.34477417608360106,0.503398782600446,-0.9773972638062601,-1.11528806690674,0.8155317564891671,0.808065530603586,-0.0960796007516942,1.09902604546696,-0.33400299492088104,0.665002009140428,-0.542067094384051,-0.0605568929283073,0.03001004574058,1.44232251649095,0.215156031327218,-1.4582714330225,0.336360859420269,0.0315759994587196,0.31011615287968397,0.590513696889657,-0.23656927587589105,-0.624688281010409,232.5,0
103782,68791.0,-0.45286940749518106,1.02607970055106,1.7771545493516,0.0985588586332863,-0.376203877495758,-1.21030061695533,0.693376681852321,-0.0763670581253848,-0.366265924840138,-0.30145855955748996,0.00242159056467032,-0.10754826747299301,-0.500346718558915,0.26149357203482504,0.8572410277228258,0.063990268285882,-0.174592729438932,-0.47179797468459295,-0.18440584096396398,0.0549700311201009,-0.19709091754494298,-0.532530761347442,0.0528822916011479,0.8864572744358079,-0.279351434161608,0.0396140578367106,0.262588474996146,0.12555769927980498,4.49,0
171526,120677.0,-0.556346557647942,0.4924564761161671,0.595979988860822,-2.49953493744919,0.822876085088386,-0.671208588764751,1.4658441081223899,-0.49446652334249297,0.8297361284929059,-0.356219077453599,0.366902648732632,0.829712314249838,0.0396983413097764,-0.595291762314036,-2.1607229101435803,-0.104603506790346,-1.09904417318834,-0.136806820483757,-0.41080489825133504,0.15991303307723498,-0.00888240796068975,0.7157251556863778,-0.34939946745811107,-0.23665786009887,-0.0509674678947463,0.7047582858841801,0.0921458234528187,-0.20403437348332998,23.0,0
264132,161280.0,0.0544697250232603,0.844277587126673,-0.453327208786214,-0.591810426234243,0.8136235182864809,-0.828216048754178,1.16205066144159,-0.16429237767421803,-0.374882927394495,-1.0273799104698902,0.863216911331909,0.32471143311080397,-0.0730400419698764,-0.6755828415961601,-0.22795006950056002,0.52189772663291,-0.0926228067282164,1.2472108823013401,-0.23126009731421399,-0.0392739711356673,0.330675898780943,0.9414750922042091,-0.236348455151698,-0.40917046309016997,0.031308278592825,-0.177834021392448,0.0516764741374558,0.0543376390364821,51.1,0
254812,156924.0,-3.5365541086090397,2.34720036305391,0.49331753913495,-1.52873532371998,-0.8174749066728321,-0.151325287804204,0.0216242352457504,0.8063850116555259,1.62917848488169,2.15996493858938,0.508879468867083,0.0234189077986194,-1.1437084058981202,-0.17631200785751303,0.24460213884248896,0.7652843825664879,-0.8530617717898491,0.37198787080674606,-0.156625767718559,1.00905422439026,-0.525858262649745,-0.7503759598503309,-0.167037366258668,-0.46115674677760204,0.632522101486981,0.4275927682232729,0.57848449430128,0.192819143802839,26.0,0
31594,36428.0,-0.9210867846458539,0.366697026604718,1.8022455685918999,-0.0484621859708505,-0.36707915715893297,-0.8661401308667779,0.692003201542287,-0.0200989457883768,0.278228500557086,-0.725127473219239,-0.871436872327786,-0.54062872641016,-1.76665893115768,0.0451598902454841,-0.600780931051255,-0.0618917771148417,-0.0521240729277192,-0.525592670547924,-0.368653660437819,-0.2775638871407,-0.189102761700549,-0.520508860559948,0.20373933644553502,0.683710612921789,-0.295862429055648,-0.018272583358013,-0.0297775906269827,0.113507913129075,54.99,0
55709,47081.0,-0.48539515599752797,-3.3017687351569998,0.19145359521882396,1.4975746790671798,-1.59623884851628,1.49657011572648,0.128847538864111,0.0827915655954546,1.62836577908079,-0.944594580691549,-2.41140766980187,0.996584879728988,1.4514657569781297,-1.2712698602795,-1.4508915452003401,-0.00436282884840826,-0.136762679250889,0.0750789617436095,0.670854055091718,1.80152247665146,0.35830906847511207,-0.41282777073121296,-1.02690637239008,-0.8374747370345581,0.284115884054766,0.57850288000823,-0.114420560126065,0.16887921029872302,895.0,0
213399,139242.0,2.0632184474984,-0.8640501118114209,-1.45487285450882,-0.60139765137156,-0.43597984343880697,-0.6799131336611021,-0.313259123817857,-0.23097547628661602,-0.80445467525273,1.1246097411484,0.323595918277894,0.287938974181265,0.187853623462439,0.46150636523818606,-0.128340787361089,-1.08000098730789,-0.643045452965501,1.78258373325729,-0.56482279322714,-0.470059082435989,-0.082187338751256,0.17690479835820802,0.00662272451723966,-0.46117621477863396,-0.0639889642219349,0.7994882536869059,-0.0779763378509599,-0.0690244198724168,66.9,0
213978,139476.0,-0.259796138239618,0.6838118227087161,0.5024881768430921,0.601263619924396,1.39484675582721,1.56487990550826,1.06878473532909,0.0658737104290217,-1.10035432984871,0.146303342973606,1.0325497449526502,0.11504466607188002,-0.507274435180363,0.6225167928309461,1.1366803524981002,-2.24865588370286,1.25621080673577,-0.9431009436029258,2.5061132988662798,0.356546878624549,0.044079532212647,0.500718259871401,-0.438084820494151,-1.5470984581749299,0.417489323055627,1.21668882965475,-0.122301910307622,-0.19662907862523102,49.88,0
205013,135552.0,-0.922766698766528,0.311615527018659,-1.00440307691318,-0.787720608410564,0.7157836454880101,1.4874531709866101,0.5309340661646049,0.9721375303983649,0.0567593927906749,-0.322963367941721,0.9551750562614479,0.601308214814699,-1.27324178325634,0.8515963915188621,-0.152573293876979,-0.9675945047795379,0.674560526229047,-1.89836094592987,-1.2106104084423202,-0.254240484100524,-0.0783570728562119,0.0961153223405384,0.6094011105606529,-1.7888679302111798,-0.865964644253838,0.317265665847766,0.394084950908418,0.0112000955961879,129.71,0
251787,155502.0,1.8728034639828,-0.700739614813305,0.0376315772425843,0.41168397529888706,-1.17187972238534,-0.541694007756356,-0.80705762604986,0.0194005672504086,1.4061099007246298,-0.0259496363254121,-0.921732719568798,0.136044803279564,-0.205661240127355,-0.20589484734467398,0.822225085271086,0.676590458112835,-0.603833719258016,0.0489813475169943,-0.31741618551244,-0.0967484771746017,0.0431166579024177,0.13575507051222,0.288351077454725,0.0621049325481182,-0.6380454596634271,0.45669076694938204,-0.0269569284696517,-0.0296402850802756,62.21,0
115258,73808.0,1.1989527464593701,0.6532367527979489,0.422112378047866,2.38517656667174,0.10215027307967199,-0.474316913656306,0.33561110247959597,-0.123558687587187,-0.85104391107345,0.6722376928145539,-0.776344899511891,-0.253002321811843,-0.203076030689697,0.4572921506765661,0.489408774281784,0.793810009363648,-0.6941829846224511,-0.6732955544362421,-0.6035166145966129,-0.140000958470046,-0.508937964294166,-1.62833194397176,0.21796383126854396,-0.0637154979394968,0.168564345347982,-0.46810886355028103,-0.0237457643521694,0.0260107808319177,14.95,0
240313,150548.0,0.134400321360625,-0.0207967515487865,1.06998587868224,-1.21286426832075,-0.402335454191443,-0.0117457300294746,-0.2262548117264,0.122371227819903,-0.666945002302426,0.214217301955975,-1.1963948833108402,-1.31400227996854,-0.9898608285731691,-0.320293638544919,-0.0592519631784564,0.48242630132952297,0.781000639079736,-1.4615503019813703,1.89462104829191,0.0982065083372358,-0.121142703308341,-0.34792860510135704,0.16368165094271697,0.622515308810799,-1.00450773141062,-0.49937036276943797,0.214271604521721,0.203189742856097,2.0,0
11804,20254.0,-1.3388473962343501,-0.8748449457781179,2.9546539662107003,-1.32274936743244,-0.25133596323693697,-0.6454285229282329,-0.742099519893057,0.0647068141521665,0.614276471490705,-0.0209903143781789,2.074800137531,-2.80234928717916,1.2013281662179298,0.661072854685444,-1.55974029676743,1.3565046672583703,0.583149945231615,-0.174776917858453,-0.0522898153197834,0.537210279409043,0.259332055603037,0.8901625273036871,-0.152741309177746,0.492911679432452,0.464966433425182,-0.209422492074791,0.0686480961892481,-0.0910898519059887,50.0,0
198456,132499.0,2.01059517342954,-0.757908601409397,-0.7977539371860329,0.5603861099142441,-0.5611290978854361,-0.0236216445784945,-0.651938793491693,-0.022461123229109,-0.188459019302976,0.991512250477383,-1.57697740626891,-0.35187558510820394,-0.0798601475930047,-0.00249474974430182,0.249619264993435,-1.2147758495148302,-0.434704490034104,1.5083701030091101,-1.1446885862900802,-0.551779171114077,-0.3176968127595539,-0.449472056649889,0.22160417109302902,0.38902659470268103,-0.14338556667480498,-0.692722764731891,0.049810706678297005,-0.0179526808669225,60.0,0
130305,79329.0,-2.84199843728631,2.2270286538649,0.8383650433419398,-1.04030093536935,-0.531388932950835,-0.130693554672607,0.0605930052581782,-0.36304451355251394,0.995668113711081,1.60370917404542,0.9692316110681329,0.768184570068453,0.391458819629167,-0.5963752357595351,-0.0294347429265008,0.871607471090735,-1.32641161003833,0.357427353399705,-0.6152578571943079,-0.383141471128568,0.4055353381835449,-0.00461859245414878,0.0645520455395303,-0.0126225113569289,-0.5718365823265351,-0.285263358401887,-3.0430028087734597,-0.26005397596344604,6.44,0
60423,49317.0,1.33243416698388,-0.6982710172725141,0.593598472472259,-0.34514062132157,-1.4078054814918102,-1.03791222211007,-0.608563791105459,-0.11997234690060901,-0.265423653922896,0.521051449185241,-0.527722252442587,-0.934802731722913,-1.34776912171258,-0.177222873224182,-0.3647476964462971,0.545793599534658,0.876214342942836,-1.7088686629296002,0.8186263657594242,-0.0120323879628622,-0.0036207946547529295,-0.0270530243707447,0.00634598903045314,0.7029618374175811,0.46140250249695003,-0.261910518269206,0.0020227874397015103,0.0169746892418427,29.0,0
201112,133734.0,-0.609099109334215,0.633548256606422,1.28882314017231,4.52334349361369,1.7083192680610901,0.594029692760874,0.18760242258829002,0.0639921185910211,-1.4382658062047402,1.8274279462394598,-1.7687783447766,-1.35239827437643,-0.894784295482842,0.041213094562819,-0.0077903768916501,-0.630627900538031,0.331588698950723,0.21986797002039898,1.54665579614108,0.5544851511187471,0.0782865889962636,0.433611235719742,-0.19658444523374805,0.47403995096599394,0.0241863724300654,0.531386758494762,0.208665365424316,0.0062921522563200005,3.95,0
21552,31733.0,-0.572243438072712,0.587870781821031,-0.31622926041023397,-0.693816562682419,1.9140307623510102,3.79070561377163,0.919800773239467,0.679043326709257,-0.9723534095435141,-0.26318820109005203,0.0085504861606257,-0.321387502399425,0.0225102280986328,0.485199738656178,1.51362148803038,0.10989839171131098,-0.469437023266648,-0.128030469616571,1.61403297260565,0.253222700487651,-0.45579145052107795,-1.56129942730788,0.19644106159246102,0.9743741279297049,-0.29044601556068106,0.10331880438250199,-0.014065233776908,0.0809232987613528,177.9,0
136782,81865.0,1.57814347364928,-1.11433416383807,0.13294317037160303,-1.84537756027971,-0.871228894232898,0.52853855058818,-1.33998021072862,0.0726303773135906,-1.8559736651370702,1.57545152245428,-0.22834879034588298,-0.371112835935551,1.59096344473353,-0.561569875727714,0.17996907322147102,0.5139495324351989,-0.550442006267614,1.26995853116175,0.49402256641061104,-0.20196470682358897,-0.113530644712568,0.0991282192836644,-0.235591922397689,-1.37295407805217,0.5677802015997171,-0.0166365761195867,0.05093226380385701,0.00133977572889159,12.2,0
237174,149128.0,2.07865658053677,0.14993287039503198,-1.72741390839088,0.40606230154635,0.43265715117021203,-0.852981245173126,0.177874024609211,-0.22764338201758702,0.5123867004589501,-0.375247475554642,-0.632178849179564,0.0772539804144624,-0.0236133039141737,-0.8282425868105111,0.21979808296718303,0.33655921305041303,0.45962754420121604,-0.278324593602203,0.0736601514210309,-0.16040410875613698,-0.369236803595009,-0.9624756825225641,0.334347103491192,0.479302713486069,-0.254282591726808,0.175290007480461,-0.0634082685658104,-0.0311976711032682,1.79,0
179805,124246.0,-0.652667485134687,1.00605045873989,0.566291087385025,-0.252824758114932,0.923982583224657,-0.279977807860175,0.8482274655944521,0.0890881174369499,-0.47433064138927294,-1.34799665389738,0.563829651075591,-0.296647713734516,-1.16852123625404,-1.41482500496324,-0.9234963113160831,0.168156186366271,1.140053203552,1.04324783133514,0.7684359221477941,0.0206917001627823,0.0013327514383409,0.118510402587517,-0.622076791418926,-0.5483127490590589,0.803563146281968,0.8572960803419609,-0.0103536077620056,0.0604377437271701,10.0,0
173490,121507.0,0.210698786135339,0.936485099975295,-0.5316575311588859,-0.667564097118522,1.0098881170643,-1.51225063223645,1.56395526612483,-0.48763141978273206,-0.6938204275695079,-0.456587254360791,-0.9770358180664129,-0.217725679946975,-0.118753013673482,0.605243735606421,-0.16682344546045802,-0.283925845187047,-0.47376931541424294,-0.500913186678753,-0.178055218718381,-0.171181040316117,0.148071923958458,0.45264664508342994,-0.24039997595360196,-0.0536529953501375,0.00418656045918947,0.5469423138030711,-0.0434665708837749,0.0138999019761175,9.17,0
130752,79423.0,1.20327987091582,-0.43696218291370503,0.8710628628940609,-0.7695485113693591,-1.07265387663345,-0.36813197752263704,-0.6878457268297831,0.136734718187038,1.9013000259507098,-1.10773356933889,-0.31121123324142896,0.532630356442833,-0.613249034945924,-0.0104958334040118,1.58467555565968,-0.7090957400790441,0.165131777035892,-0.19349912071889103,0.20129397668209,-0.19290109239939102,0.008941167119266041,0.283483364904463,0.00049671393100076,0.0829511429160859,0.408657435538509,-0.655035276720803,0.10652081175420901,0.0306988651870443,1.0,0
186576,127166.0,2.11624625428928,-0.237955494432553,-1.64559251308995,-0.007681241425914391,0.4545502542647129,-0.14029835420210598,-0.045129138771388,-0.0191918509858181,0.591249030751506,0.28634789146830997,-0.5087567083541761,-0.0813453705096693,-1.2047843103252298,0.673080311806141,-0.40432523573351503,0.556841572233566,-0.954795649762764,0.246543706605965,0.961098787734614,-0.26185087587215805,-0.344364226716096,-0.954710301994268,0.17646776137080103,-1.4249886845213002,-0.193803641567018,0.268161000532455,-0.0854985426895518,-0.0871850942600381,0.99,0
74883,55797.0,0.0665924894488396,0.811126672383593,1.28251472424598,0.13620882620507,0.17138851819478199,-1.18505823872184,1.02892957190475,-0.5082028168055089,-0.45855712477022903,-0.160363209722418,0.0670087678872068,0.607327850172241,1.1746182541945,-0.204671572568978,0.48894347196463006,-0.191302720117881,-0.446422174539364,-0.44909958892531393,-0.256315499793798,0.0609699685582179,0.11523907456485001,0.5782564365240871,-0.0486126147761075,0.776159183634005,-0.534015807976467,0.19635952844484697,-0.0920166706564748,-0.129696172117645,7.83,0
55889,47175.0,0.702628672076958,-0.6522338599131221,0.686110593179111,1.33106179568933,-0.0805859344533774,1.8419814883719001,-0.465339282650373,0.571878842728552,0.803516449504644,-0.497747902262355,0.0271146784666934,1.05529623554812,0.07822489203572,-0.259257080512735,0.517590329707855,-1.6561629136478897,1.23591420038402,-2.22724864706161,-1.57915557818376,0.0173861427386639,0.16610958809959303,0.6184835914513841,-0.117029457859988,-0.91512197547529,0.31713235559199,-0.164298879642114,0.104194138300624,0.0383651010991598,153.2,0
124479,77304.0,0.480368630570509,-2.77625496017617,-0.548201222839163,-0.7545822842601371,-1.97270407937036,-0.8511277268410601,-0.0542174147658396,-0.371061479189638,-1.66166764058083,1.17639540095158,-0.999534582317965,-1.51788945000332,-0.9777929068240849,0.0427225402396757,-0.15977611418778698,-0.8268856171589251,0.952615836330701,-0.0200624194756978,-0.0912002771476463,0.669371464416854,0.10080877375163098,-0.496867412975394,-0.555390573276399,0.34026277837173496,0.437976555129084,-0.114189264360995,-0.0960101352249284,0.10066161527112501,559.12,0
200695,133537.0,2.17686805667014,-0.709890524787767,-1.2582494759656297,-0.8644813129507449,-0.5910750494517599,-1.29815489158428,-0.29073613188989195,-0.441490730114553,-0.6145504753274339,0.836558095044162,-0.445903567063125,-0.18555314473311302,0.9905665191222109,-0.14587375601125,0.323980710532219,0.824628774796855,0.14358544730173098,-1.4421901337122198,0.31642272464032,0.0492693120809513,0.473591465711818,1.39535347531529,-0.0326027476950557,0.0716448324762328,0.19397492027852498,0.0738601231182199,-0.0308957025359093,-0.0600134365509781,32.85,0
126255,77969.0,-0.979055810706087,-0.0856705257029148,1.82855923865998,-2.4855865315798797,-1.5327664070420701,-0.384886737513962,-0.941011613614669,0.6541546512066619,-2.0937292083405104,0.615465406997557,-0.909409618154678,-1.8156936130918202,-1.07281585309861,-0.0274319160940719,0.6484552656064351,-0.10740731453898801,0.69259666606875,0.17184107824425798,-1.31897096093813,-0.409137255641606,-0.007018959473900421,0.24013002143089202,-0.19239585155417102,0.00819630545235681,0.315316205780344,-0.132271986425512,0.19345769172569502,0.0552843574474452,10.0,0
215625,140151.0,-0.9098344008925592,0.807517103641371,-0.583421025824372,0.17815676432633804,1.7809625188039198,-1.8675192398303,0.8923429486412241,-0.3174480425706889,-0.377902521714621,-1.72238124661823,0.139063353798741,-0.43013076176102705,0.262969754792272,-2.67297358435439,1.00059843448357,0.462095963860242,1.9078299214365402,1.37678659964453,-0.327125894410056,0.0386142400309651,0.215515836011612,0.720381878490032,-0.133861191399941,-0.21462344000780198,0.13508740629171,-0.0625313065582705,0.0371060697807019,0.295628766854093,1.0,0
255404,157208.0,2.1150916998526696,0.406500078781385,-2.33654593238994,1.27694903850593,0.8589432943859949,-1.59660112052318,1.0703988271792901,-0.606693091208811,-0.174504754442894,0.41828873558520707,-1.1390610621708601,-0.271967580879945,-0.8984221511509201,1.03253118756901,-0.262601484454478,-0.79023299067037,-0.23067203349212698,-0.342721198634355,-0.228933745940148,-0.34991388903476395,0.28457791161882,1.00222512598954,-0.232568315444553,-0.0776649254265419,0.87865492711853,-0.185680664646484,-0.0578790930390454,-0.0819989130799867,1.0,0
240789,150751.0,-2.05137918609637,-6.928535621579231,-4.00470600146006,1.9715572224834197,-1.79511386683188,0.23156447003365396,2.8934693319155897,-0.651295847840413,0.336201917686695,-0.8245633189744309,0.691499049679681,0.56148289768591,-0.7822369343030701,1.26038758610976,-0.167903077651136,-0.13478981950593902,-0.33849093060269103,0.8845021629860892,-0.5404384324785321,4.01252741001917,1.69048765198001,0.232244662998675,-1.9733715994033403,0.8636974815117321,-0.28796527257831606,-0.158678008238583,-0.436325754753223,0.294864530025482,2116.24,0
203236,134727.0,2.02834087448466,-0.123144439604623,-1.15305074349877,0.461837170146253,-0.100155848625417,-1.11036898046191,0.21455573433097302,-0.316089992356531,0.5930202346733421,0.0462704041142904,-0.793497610476501,0.42293458229859493,-0.0945536545971491,0.26974723089207003,-0.16604918373487898,-0.315607413535156,-0.125108188820533,-0.970766305096654,0.130879914606228,-0.216135942851081,-0.23698584503658499,-0.53317605617921,0.28045280491797303,-0.000162790559726746,-0.216641338179261,0.27825725623485803,-0.0730066128737729,-0.0617928564866519,15.62,0
194208,130480.0,-1.09321327228538,0.622495354969091,0.0334541060396387,-0.6652811031459571,0.5839709547628289,0.146381531258403,0.870600210467317,0.432371693119929,-2.26337327137487,-0.0412493738604713,-0.36128178242622294,-0.38464885471173205,-1.14408629229455,0.982372916197111,-1.4907487607238898,-1.7534558629948402,-0.0707569795871809,1.70398260636035,-0.5676308031757851,-0.498645426055476,-0.209656131277651,-0.46478301775619896,-0.350024621734019,0.21689633265865,1.2054212296543,-0.3906083710183211,-0.12833015126748898,-0.0425776500165753,79.95,0
189578,128466.0,-1.4341370216801,1.12922472460248,0.17092383202915098,1.64718076197234,3.16360222168442,4.5911815507948095,0.373099392252817,1.28060121856226,-2.0254928659059797,0.543737447927093,-0.683910377375222,-0.663047762761516,-0.312181016545749,0.32892508029717304,-0.4975898476305779,0.8100821663506229,-0.8125253163403701,-0.326368764706782,-1.61013056608579,-0.0969618496495898,0.0295536774237809,-0.142637855666493,-0.4360425850132179,0.677894881084352,0.6963733389433711,0.0559034800618734,-0.340733781375806,-0.311222093877201,63.07,0
6432,7625.0,-0.552320919850984,0.0643878830713452,2.36478760307459,-0.51245241705826,-1.30588258330757,-0.21618029056457003,0.162397049398952,0.0031608406894781896,1.55359708185338,-1.18009351168853,0.42950289715764595,-2.8386095428807203,1.67206452794382,1.1042099621648,0.7650059184654179,0.8133590823324351,0.183731360420627,0.7157229913070609,-0.36546297739249795,0.296558756343051,0.193409863819906,0.549736541432314,0.208272411956422,0.394261487855877,-0.44763726952696004,1.4101090318137,-0.0822629703481028,0.0601874475315283,149.7,0
